,target,state,year,crop,area,ndvi_1,ndvi_17,ndvi_33,ndvi_49,ndvi_65,ndvi_81,ndvi_97,ndvi_113,ndvi_129,ndvi_145,ndvi_161,ndvi_177,ndvi_193,ndvi_209,ndvi_225,ndvi_241,prec_1,prec_32,prec_60,prec_91,prec_121,prec_152,prec_182,prec_213,prec_244,temp_1,temp_9,temp_17,temp_25,temp_33,temp_41,temp_49,temp_57,temp_65,temp_73,temp_81,temp_89,temp_97,temp_105,temp_113,temp_121,temp_129,temp_137,temp_145,temp_153,temp_161,temp_169,temp_177,temp_185,temp_193,temp_201,temp_209,temp_217,temp_225,temp_233,temp_241
467,143.0,Wisconsin,2006,corn,3650000,1945.998,1878.979,1460.575,820.468,1748.071,3074.017,3997.807,4935.92,6257.322,7117.772,7342.085,7752.358,7727.775,7934.795,7972.84,7894.019,0.001,0.001,0.002,0.003,0.004,0.002,0.002,0.003,0.003,13545.8,13562.172,13355.754,13689.134,13458.543,13167.482,13215.68,13566.085,13910.787,13698.827,14065.638,14226.836,14545.709,14702.786,14730.629,14741.57,14549.448,14657.042,15011.357,14977.805,14851.599,14872.191,14936.559,14967.488,15188.561,15034.174,15105.714,14872.458,14863.413,14873.167,14828.62
468,135.0,Wisconsin,2007,corn,4050000,2712.842,1051.186,803.327,1178.946,1667.066,3598.198,3932.696,4691.795,6172.88,7185.927,7611.047,7824.941,7889.369,7873.976,7844.153,7672.878,0.001,0.001,0.002,0.002,0.002,0.002,0.002,0.005,0.002,13612.121,13139.659,13154.981,13184.311,12827.284,13071.021,13560.733,13273.426,13688.802,13905.17,14415.894,13828.047,14071.134,14651.035,14799.685,14765.93,14899.371,14791.38,14736.675,14755.175,15117.716,14949.049,14952.324,15011.479,14849.667,14953.401,15115.876,15010.866,14897.737,14827.454,14937.545
469,137.0,Wisconsin,2008,corn,3800000,703.768,656.692,550.559,460.209,517.638,1867.976,3407.704,4345.885,5353.531,6429.934,7271.087,7682.409,7979.319,8046.252,7952.174,7706.896,0.001,0.002,0.002,0.004,0.003,0.005,0.003,0.001,0.002,13091.422,13272.58,12684.468,12892.326,13211.626,12837.763,13208.228,13315.799,13327.229,13751.587,13738.6,14020.208,13928.992,14468.117,14667.235,14634.467,14663.93,14718.446,14736.656,14932.364,14766.106,14882.439,14918.343,14917.955,14903.951,14895.948,14980.885,14844.704,14903.434,14833.293,14958.85
470,153.0,Wisconsin,2009,corn,3850000,720.456,610.421,628.955,794.211,2232.413,3139.953,3591.014,4429.887,5662.094,6812.132,7580.34,7909.887,7820.962,8055.212,8103.678,7945.142,0.001,0.001,0.002,0.003,0.002,0.003,0.002,0.004,0.001,13031.587,12665.521,12915.662,13015.699,13362.511,13590.73,13257.776,13275.385,13581.377,14046.434,13982.311,14038.454,14359.446,14785.563,14644.432,14703.744,14630.983,14847.554,14745.369,14802.16,14842.164,15135.455,14921.193,14916.481,14853.771,14787.136,14760.775,14856.681,14886.92,14702.81,14717.918
471,162.0,Wisconsin,2010,corn,3900000,717.885,611.729,603.251,528.562,3388.136,3681.501,4336.424,5105.042,6157.059,6931.481,7661.946,7947.54,8194.713,8222.979,8029.706,7571.519,0.001,0.001,0.001,0.003,0.003,0.006,0.005,0.003,0.005,12946.285,13229.153,13440.498,12987.545,13178.962,13296.119,13464.449,13647.765,13826.884,14300.15,14209.744,14507.502,14562.674,14608.286,14577.39,14671.651,14482.623,14963.221,15068.549,14805.649,14870.513,14865.842,14896.566,14945.805,14943.984,14942.023,14941.432,14945.39,14800.185,14909.408,14883.415
472,155.0,Wisconsin,2011,corn,4150000,1301.626,759.939,543.995,799.6,986.216,1736.92,3797.765,4225.598,5174.833,6794.582,7315.784,7845.101,8282.358,8285.012,8229.668,7892.2,0.001,0.001,0.002,0.003,0.003,0.004,0.003,0.002,0.003,13047.593,13071.251,12737.799,13157.839,12963.403,13350.684,13447.364,13389.677,13566.131,13816.034,13677.582,14032.028,14420.405,14161.577,14580.545,14628.904,14691.977,14737.514,14689.075,15081.056,14833.956,14696.438,14946.998,15023.815,15017.038,14998.92,14996.268,14863.12,14882.599,14850.965,14862.549
473,120.0,Wisconsin,2012,corn,4350000,3094.57,989.468,1609.741,1732.923,3375.473,4540.593,4717.177,5207.516,6316.075,7013.08,7366.998,7653.755,7718.439,7968.424,7863.602,7478.167,0.001,0.001,0.002,0.002,0.003,0.002,0.003,0.001,0.001,13558.433,13803.42,13029.134,13382.769,13627.234,13483.319,13640.708,13574.213,13842.264,14614.54,14571.182,14411.913,14481.272,14559.467,14481.934,14641.38,14838.277,14921.615,14801.337,14936.242,15075.84,14930.305,15081.096,15126.869,15146.434,15048.912,15019.211,14898.904,14761.573,14931.333,15037.77
474,145.0,Wisconsin,2013,corn,4100000,1240.812,1219.298,717.365,563.019,552.803,949.673,2239.8,3745.613,4925.667,6683.621,7380.925,7780.16,8077.988,8186.899,7968.4,7703.981,0.001,0.002,0.002,0.005,0.004,0.004,0.002,0.002,0.002,13277.281,13514.58,13030.731,12850.514,13136.485,13.257,13258.193,13391.958,13496.653,13375.474,13774.91,13828.167,14302.13,13968.62,14497.941,14857.686,14837.073,14667.751,14787.382,14671.272,14871.261,14882.589,14857.645,14995.028,15044.195,14797.636,14695.296,14775.733,14882.322,15011.31,14863.716
475,156.0,Wisconsin,2014,corn,4000000,771.589,770.063,670.654,502.861,631.256,1657.751,2934.164,4003.268,4995.569,6695.553,7217.592,7959.331,8164.696,8173.347,8110.304,8151.522,0.001,0.001,0.001,0.005,0.003,0.005,0.003,0.004,0.003,12614.406,13044.091,12804.722,12717.668,12903.11,12923.385,13272.899,13034.864,13573.306,13517.111,13616.5,13976.106,14242.15,14309.538,14336.471,14480.345,14723.24,14863.216,15025.094,14848.742,14886.824,14828.769,14786.419,14841.552,14795.009,14887.158,14866.521,14858.293,14783.856,14669.33,14765.349
476,164.0,Wisconsin,2015,corn,4000000,1306.842,1054.819,761.707,698.646,3139.739,3513.32,3882.419,4348.807,5926.391,7113.765,7645.763,8081.009,8322.906,8152.127,8246.847,8019.248,0.001,0.001,0.001,0.002,0.004,0.004,0.002,0.004,0.003,12859.042,12981.57,13522.678,13100.801,13083.979,13016.004,12928.473,13158.147,13925.266,14049.87,13946.056,14314.138,14578.16,14748.427,14636.523,14902.791,14640.77,14780.235,14695.502,14780.656,14865.185,14858.627,14807.049,14866.48,14857.873,14969.38,14915.472,14842.918,15017.183,14782.135,14898.313
477,178.0,Wisconsin,2016,corn,4050000,950.92,790.016,661.652,1096.516,3306.711,3781.267,4062.936,4908.624,6197.729,7245.464,7646.381,8108.341,8333.727,8392.153,8306.856,8000.243,0.001,0.001,0.004,0.002,0.003,0.004,0.004,0.003,0.004,13366.002,12947.831,12798.091,13532.59,13276.911,13109.611,13783.933580769231,13443.665,14213.993,13940.458,13992.264,14024.268,14111.457,14786.345,14566.37,14758.115,14698.611,14877.263,14828.353,14733.474,14878.971,14962.77,14892.714,14907.094,14913.953,14998.207,14915.528,14870.48,14882.414,14785.031,14778.354
478,174.0,Wisconsin,2017,corn,3900000,974.141,894.477,1182.824,2682.842,3463.124,3781.267,4227.92,4811.031,5637.298,6815.456,7226.631,7982.641,8270.221,8290.913,8240.054,7904.619,0.002,0.002,0.002,0.004,0.004,0.004,0.003,0.004,0.002,12955.364,13115.551,13713.772,13365.615,13140.933,13755.847,14040.313,13522.995,13688.962,13861.301,14180.069,14266.684,14446.976,14580.441,14642.377,14603.516,14823.991,14542.683,14789.885,14988.594,15069.254,14728.132,14751.287,14933.371,14922.526,14870.8,14942.148,14793.458,14819.329,14689.146,14690.3
479,172.0,Wisconsin,2018,corn,3900000,1692.427,1884.697,1330.019,1555.042,1644.272,2149.627,1406.226,4211.199,5547.056,7093.812,7624.3,8216.305,8394.833,8424.075,8208.012,7825.669,0.001,0.002,0.001,0.003,0.003,0.004,0.003,0.005,0.004,12923.237,13104.883,13307.734,13572.675,12997.904,13300.164,13412.86,13806.801,13660.937,13882.047,13995.753,13655.797,13811.287,13960.08,14533.465,14867.716,14901.268,14845.246,15121.063,14819.329,14979.641,14834.835,15013.329,15018.908,14940.195,14880.274,14887.049,14985.153,14990.522,14871.042,14703.773
480,166.0,Wisconsin,2019,corn,3800000,2196.491,1444.69,535.563,491.674,777.521,2398.878,3717.132,4339.559,4949.592,6796.81,7232.16,7973.531,8106.551,8351.254,8352.11,8095.009,0.001,0.004,0.001,0.004,0.005,0.004,0.004,0.003,0.005,13584.575,13395.534,12994.459,12627.189,12786.881,13144.892,13266.379,12950.781,13493.193,13795.261,13954.224,13984.893,14342.861,14513.822,14517.038,14686.526,14747.935,14508.079,14922.312,14953.291,14748.446,14822.969,14959.599,14933.977,15019.047,14902.486,14889.683,14832.636,14808.028,14684.838,14696.612
481,173.0,Wisconsin,2020,corn,3950000,1489.254,809.367,630.129,538.657,1752.474,3282.884,3970.064,4509.709,5496.981,6951.702,7498.774,8039.594,8365.101,8390.37,8386.685,8053.026,0.002,0.001,0.003,0.003,0.003,0.004,0.003,0.003,0.003,13357.333,13088.226,13139.356,13533.579,13441.386,13089.937,13454.591,13575.711,13828.355,13838.551,13877.515,14219.671,14150.395,14160.634,14658.441,14642.185,14597.678,14855.529,14778.38,15034.136,14859.376,14967.12,15015.146,15018.697,14923.861,14845.355,14874.707,14834.718,14874.932,14973.939,14752.181
482,180.0,Wisconsin,2021,corn,3950000,788.068,1175.673,762.43,586.331,3276.535,3930.628,4459.282,4773.906,5600.438,7118.88,7599.448,8252.012,8397.941,8388.16,8366.713,8089.435,0.001,0.001,0.002,0.003,0.003,0.003,0.003,0.005,0.002,13356.511,13433.414,13251.883,13143.247,12946.3,12835.125,13456.628,13682.439,13960.235,14164.346,14241.46,14424.526,14638.268,14469.573,14569.383,14640.797,14714.822,14981.535,14758.711,15144.472,15138.692,14965.465,14935.329,14983.709,14947.251,15014.146,14868.106,14906.021,14944.124,14884.164,14798.016
483,37.0,Wisconsin,2001,soybeans,1600000,589.868,508.789,408.925,330.588,536.387,1348.418,3725.864,4470.692,6570.42,7156.725,6523.899,7661.856,7824.059,7946.692,7989.122,7837.958,0.001,0.002,0.001,0.004,0.004,0.003,0.001,0.003,0.003,13194.603,13423.419,13156.257,13174.939,13029.703,13094.707,13182.337,13483.291,13612.849,13819.724,13778.204,13966.963,14464.787,14286.054,14789.216,14629.918,14791.941,14911.611,14584.327,14830.815,14913.732,14917.295696153846,15161.578977011493,15010.765,15068.528,14837.681,15014.448,15056.305,14838.958,14901.155,14807.038
484,44.0,Wisconsin,2002,soybeans,1540000,3115.336,1604.311,1643.611,1097.96,1712.508,2.087,4048.896,4509.757,5175.179,6578.423,7469.636,7872.427,8074.988,8093.544,8114.479,7957.667,0.001,0.002,0.002,0.004,0.003,0.004,0.003,0.003,0.003,13327.57,13774.47,13390.379,13651.733,13505.501,13677.872,13566.941,13171.122,13606.784,13871.802,14098.917,13908.811,14392.561,14815.404,14383.409,14580.263,14496.119,14.621,14993.844,14827.587,14803.924,14887.177,15095.601,14931.744,15045.425,14929.385,14996.138,14888.155,14801.977,14875.925,14853.185
485,28.0,Wisconsin,2003,soybeans,1720000,3351.372,2932.019,756.019,1301.734,1806.23,3147.261,3563.208,4050.156,5463.052,6455.117,7192.668,7797.876,8221.267,8049.974,7880.129,7521.08,0.001,0.001,0.002,0.003,0.003,0.003,0.002,0.001,0.003,13504.767,13197.396,13096.243,13009.497,12887.564,13118.753,13624.483,13404.882,13113.758,14069.943,14344.433,13983.796,14450.153,14498.793,14654.765,14724.545,14730.031,14732.936,14844.758,14747.436,14979.692,15004.176,14928.566,14944.289,14900.758,14860.096,14934.014,14896.905,15032.502,15014.758,14841.448
486,34.5,Wisconsin,2004,soybeans,1600000,2122.447,1113.706,512.885,639.007,1440.572,3076.442,3833.321,4369.04,5704.755,6694.519,7368.694,7523.188,7901.936,8030.303,8051.186,7767.115,0.001,0.002,0.003,0.002,0.005,0.004,0.003,0.003,0.002,13205.203,13376.826,12943.92,12671.47,13040.134,13230.35,13644.798,13693.173,13645.024,13808.256,13845.947,14232.054,14375.249,14751.118,14561.932,14604.54,14622.785,14662.515,14669.085,14863.613,14810.012,14700.498,14872.542,14797.081,14890.678,14855.807,14911.723,14821.742,14670.859,14690.101,14852.549
487,44.0,Wisconsin,2005,soybeans,1610000,1030.431,863.702,760.816,720.442,1008.739,3108.248,3953.21,4488.813,5796.218,6808.068,7553.099,7994.769,7996.715,8018.402,7992.388,7762.972,0.002,0.001,0.001,0.002,0.003,0.003,0.002,0.002,0.003,13109.929,12854.684,12895.555,13236.044,13734.017,13466.614,13365.388,13405.282,13542.208,13657.052,13947.979,14391.021,14635.589,14765.096,14409.654,14728.345,14519.375,14821.849,14807.278,14939.267,14910.056,15077.225,14940.25,15041.054,15123.624,14939.791,14948.955,15030.122,14878.657,14796.842,14838.061
488,44.0,Wisconsin,2006,soybeans,1650000,1945.998,1878.979,1460.575,820.468,1748.071,3074.017,3997.807,4935.92,6257.322,7117.772,7342.085,7752.358,7727.775,7934.795,7972.84,7894.019,0.001,0.001,0.002,0.003,0.004,0.002,0.002,0.003,0.003,13545.8,13562.172,13355.754,13689.134,13458.543,13167.482,13215.68,13566.085,13910.787,13698.827,14065.638,14226.836,14545.709,14702.786,14730.629,14741.57,14549.448,14657.042,15011.357,14977.805,14851.599,14872.191,14936.559,14967.488,15188.561,15034.174,15105.714,14872.458,14863.413,14873.167,14828.62
489,40.5,Wisconsin,2007,soybeans,1400000,2712.842,1051.186,803.327,1178.946,1667.066,3598.198,3932.696,4691.795,6172.88,7185.927,7611.047,7824.941,7889.369,7873.976,7844.153,7672.878,0.001,0.001,0.002,0.002,0.002,0.002,0.002,0.005,0.002,13612.121,13139.659,13154.981,13184.311,12827.284,13071.021,13560.733,13273.426,13688.802,13905.17,14415.894,13828.047,14071.134,14651.035,14799.685,14765.93,14899.371,14791.38,14736.675,14755.175,15117.716,14949.049,14952.324,15011.479,14849.667,14953.401,15115.876,15010.866,14897.737,14827.454,14937.545
490,35.0,Wisconsin,2008,soybeans,1610000,703.768,656.692,550.559,460.209,517.638,1867.976,3407.704,4345.885,5353.531,6429.934,7271.087,7682.409,7979.319,8046.252,7952.174,7706.896,0.001,0.002,0.002,0.004,0.003,0.005,0.003,0.001,0.002,13091.422,13272.58,12684.468,12892.326,13211.626,12837.763,13208.228,13315.799,13327.229,13751.587,13738.6,14020.208,13928.992,14468.117,14667.235,14634.467,14663.93,14718.446,14736.656,14932.364,14766.106,14882.439,14918.343,14917.955,14903.951,14895.948,14980.885,14844.704,14903.434,14833.293,14958.85
491,40.0,Wisconsin,2009,soybeans,1630000,720.456,610.421,628.955,794.211,2232.413,3139.953,3591.014,4429.887,5662.094,6812.132,7580.34,7909.887,7820.962,8055.212,8103.678,7945.142,0.001,0.001,0.002,0.003,0.002,0.003,0.002,0.004,0.001,13031.587,12665.521,12915.662,13015.699,13362.511,13590.73,13257.776,13275.385,13581.377,14046.434,13982.311,14038.454,14359.446,14785.563,14644.432,14703.744,14630.983,14847.554,14745.369,14802.16,14842.164,15135.455,14921.193,14916.481,14853.771,14787.136,14760.775,14856.681,14886.92,14702.81,14717.918
492,50.5,Wisconsin,2010,soybeans,1640000,717.885,611.729,603.251,528.562,3388.136,3681.501,4336.424,5105.042,6157.059,6931.481,7661.946,7947.54,8194.713,8222.979,8029.706,7571.519,0.001,0.001,0.001,0.003,0.003,0.006,0.005,0.003,0.005,12946.285,13229.153,13440.498,12987.545,13178.962,13296.119,13464.449,13647.765,13826.884,14300.15,14209.744,14507.502,14562.674,14608.286,14577.39,14671.651,14482.623,14963.221,15068.549,14805.649,14870.513,14865.842,14896.566,14945.805,14943.984,14942.023,14941.432,14945.39,14800.185,14909.408,14883.415
493,47.0,Wisconsin,2011,soybeans,1620000,1301.626,759.939,543.995,799.6,986.216,1736.92,3797.765,4225.598,5174.833,6794.582,7315.784,7845.101,8282.358,8285.012,8229.668,7892.2,0.001,0.001,0.002,0.003,0.003,0.004,0.003,0.002,0.003,13047.593,13071.251,12737.799,13157.839,12963.403,13350.684,13447.364,13389.677,13566.131,13816.034,13677.582,14032.028,14420.405,14161.577,14580.545,14628.904,14691.977,14737.514,14689.075,15081.056,14833.956,14696.438,14946.998,15023.815,15017.038,14998.92,14996.268,14863.12,14882.599,14850.965,14862.549
494,42.0,Wisconsin,2012,soybeans,1710000,3094.57,989.468,1609.741,1732.923,3375.473,4540.593,4717.177,5207.516,6316.075,7013.08,7366.998,7653.755,7718.439,7968.424,7863.602,7478.167,0.001,0.001,0.002,0.002,0.003,0.002,0.003,0.001,0.001,13558.433,13803.42,13029.134,13382.769,13627.234,13483.319,13640.708,13574.213,13842.264,14614.54,14571.182,14411.913,14481.272,14559.467,14481.934,14641.38,14838.277,14921.615,14801.337,14936.242,15075.84,14930.305,15081.096,15126.869,15146.434,15048.912,15019.211,14898.904,14761.573,14931.333,15037.77
495,39.0,Wisconsin,2013,soybeans,1580000,1240.812,1219.298,717.365,563.019,552.803,949.673,2239.8,3745.613,4925.667,6683.621,7380.925,7780.16,8077.988,8186.899,7968.4,7703.981,0.001,0.002,0.002,0.005,0.004,0.004,0.002,0.002,0.002,13277.281,13514.58,13030.731,12850.514,13136.485,13.257,13258.193,13391.958,13496.653,13375.474,13774.91,13828.167,14302.13,13968.62,14497.941,14857.686,14837.073,14667.751,14787.382,14671.272,14871.261,14882.589,14857.645,14995.028,15044.195,14797.636,14695.296,14775.733,14882.322,15011.31,14863.716
496,44.0,Wisconsin,2014,soybeans,1800000,771.589,770.063,670.654,502.861,631.256,1657.751,2934.164,4003.268,4995.569,6695.553,7217.592,7959.331,8164.696,8173.347,8110.304,8151.522,0.001,0.001,0.001,0.005,0.003,0.005,0.003,0.004,0.003,12614.406,13044.091,12804.722,12717.668,12903.11,12923.385,13272.899,13034.864,13573.306,13517.111,13616.5,13976.106,14242.15,14309.538,14336.471,14480.345,14723.24,14863.216,15025.094,14848.742,14886.824,14828.769,14786.419,14841.552,14795.009,14887.158,14866.521,14858.293,14783.856,14669.33,14765.349
497,49.5,Wisconsin,2015,soybeans,1880000,1306.842,1054.819,761.707,698.646,3139.739,3513.32,3882.419,4348.807,5926.391,7113.765,7645.763,8081.009,8322.906,8152.127,8246.847,8019.248,0.001,0.001,0.001,0.002,0.004,0.004,0.002,0.004,0.003,12859.042,12981.57,13522.678,13100.801,13083.979,13016.004,12928.473,13158.147,13925.266,14049.87,13946.056,14314.138,14578.16,14748.427,14636.523,14902.791,14640.77,14780.235,14695.502,14780.656,14865.185,14858.627,14807.049,14866.48,14857.873,14969.38,14915.472,14842.918,15017.183,14782.135,14898.313
498,55.0,Wisconsin,2016,soybeans,1960000,950.92,790.016,661.652,1096.516,3306.711,3781.267,4062.936,4908.624,6197.729,7245.464,7646.381,8108.341,8333.727,8392.153,8306.856,8000.243,0.001,0.001,0.004,0.002,0.003,0.004,0.004,0.003,0.004,13366.002,12947.831,12798.091,13532.59,13276.911,13109.611,13783.933580769231,13443.665,14213.993,13940.458,13992.264,14024.268,14111.457,14786.345,14566.37,14758.115,14698.611,14877.263,14828.353,14733.474,14878.971,14962.77,14892.714,14907.094,14913.953,14998.207,14915.528,14870.48,14882.414,14785.031,14778.354
499,47.5,Wisconsin,2017,soybeans,2150000,974.141,894.477,1182.824,2682.842,3463.124,3781.267,4227.92,4811.031,5637.298,6815.456,7226.631,7982.641,8270.221,8290.913,8240.054,7904.619,0.002,0.002,0.002,0.004,0.004,0.004,0.003,0.004,0.002,12955.364,13115.551,13713.772,13365.615,13140.933,13755.847,14040.313,13522.995,13688.962,13861.301,14180.069,14266.684,14446.976,14580.441,14642.377,14603.516,14823.991,14542.683,14789.885,14988.594,15069.254,14728.132,14751.287,14933.371,14922.526,14870.8,14942.148,14793.458,14819.329,14689.146,14690.3
500,48.0,Wisconsin,2018,soybeans,2220000,1692.427,1884.697,1330.019,1555.042,1644.272,2149.627,1406.226,4211.199,5547.056,7093.812,7624.3,8216.305,8394.833,8424.075,8208.012,7825.669,0.001,0.002,0.001,0.003,0.003,0.004,0.003,0.005,0.004,12923.237,13104.883,13307.734,13572.675,12997.904,13300.164,13412.86,13806.801,13660.937,13882.047,13995.753,13655.797,13811.287,13960.08,14533.465,14867.716,14901.268,14845.246,15121.063,14819.329,14979.641,14834.835,15013.329,15018.908,14940.195,14880.274,14887.049,14985.153,14990.522,14871.042,14703.773
501,47.0,Wisconsin,2019,soybeans,1750000,2196.491,1444.69,535.563,491.674,777.521,2398.878,3717.132,4339.559,4949.592,6796.81,7232.16,7973.531,8106.551,8351.254,8352.11,8095.009,0.001,0.004,0.001,0.004,0.005,0.004,0.004,0.003,0.005,13584.575,13395.534,12994.459,12627.189,12786.881,13144.892,13266.379,12950.781,13493.193,13795.261,13954.224,13984.893,14342.861,14513.822,14517.038,14686.526,14747.935,14508.079,14922.312,14953.291,14748.446,14822.969,14959.599,14933.977,15019.047,14902.486,14889.683,14832.636,14808.028,14684.838,14696.612
502,52.0,Wisconsin,2020,soybeans,2020000,1489.254,809.367,630.129,538.657,1752.474,3282.884,3970.064,4509.709,5496.981,6951.702,7498.774,8039.594,8365.101,8390.37,8386.685,8053.026,0.002,0.001,0.003,0.003,0.003,0.004,0.003,0.003,0.003,13357.333,13088.226,13139.356,13533.579,13441.386,13089.937,13454.591,13575.711,13828.355,13838.551,13877.515,14219.671,14150.395,14160.634,14658.441,14642.185,14597.678,14855.529,14778.38,15034.136,14859.376,14967.12,15015.146,15018.697,14923.861,14845.355,14874.707,14834.718,14874.932,14973.939,14752.181
503,55.0,Wisconsin,2021,soybeans,2100000,788.068,1175.673,762.43,586.331,3276.535,3930.628,4459.282,4773.906,5600.438,7118.88,7599.448,8252.012,8397.941,8388.16,8366.713,8089.435,0.001,0.001,0.002,0.003,0.003,0.003,0.003,0.005,0.002,13356.511,13433.414,13251.883,13143.247,12946.3,12835.125,13456.628,13682.439,13960.235,14164.346,14241.46,14424.526,14638.268,14469.573,14569.383,14640.797,14714.822,14981.535,14758.711,15144.472,15138.692,14965.465,14935.329,14983.709,14947.251,15014.146,14868.106,14906.021,14944.124,14884.164,14798.016
504,130.0,Minnesota,2001,corn,6800000,392.634,339.64,198.062,146.5,2.397,134.082,2698.008,3399.616,4890.67,5951.458,5904.306,7068.578,7593.507,7781.331,7662.534,7324.088,0.001,0.001,0.001,0.005,0.004,0.004,0.003,0.002,0.002,13145.219,13381.456,13024.832,13232.959,13019.366,12906.825,13110.072,13336.828,13468.237,13704.363,13552.44,13766.075,14294.183,14234.989,14671.623,14611.776,14909.066,15002.761,14731.801,14896.225,15020.692,14917.295696153846,15161.578977011493,15083.746,15083.088,14945.617,15013.242,15029.643,14861.955,14936.307,14855.012
